0,lang
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
"Iná mọ̀nà-mọ́ná pa ọmọ ọdún 13 l'Ogun, ọlọ́pàá bá òkú rẹ̀ lọ́wọ́ afurasí tó ti gé ọwọ́ rẹ̀ méjèéjì",yoruba
Ọlọ́pàá yìnbọn pa dókítà tí wọ́n fẹ̀sùn kàn pé ó sọ̀rọ̀ òdì sí ẹ̀sìn Islam,yoruba
Ìjọba Canada gbé òfin tuntun fáwọn tó bá fẹ́ jápa lọ sí orílẹ̀èdè náà,yoruba
"Gomina ipinlẹ Ọyọ, Onimọẹrọ Ṣeyi Makinde ti ṣe fi afihan ipa ti Ọtun Olubadan ilẹ Ibadan, Ọba(Sẹnetọ) Rashidi Ladọja ko lori bi o ṣe ti ẹsẹ bọ inu eto oṣelu.",yoruba
"Makinde to sọrọ ni ibi ayẹyẹ ọjọ ibi ọgọrin ọdun ti wọn ṣe fun Ọba Ladọja l'Ọjọru fi kun ọrọ rẹ wi pe ko si ija kankan laarin oun ati Gomina ipinlẹ Ọyọ tẹlẹri naa, lodi si gbọyisọyi to n lọ n'igboro.",yoruba
"O tẹsiwaju wi pe oun o tẹsiwaju lati kẹkọọ lara ọgbọn, iriri ati ipo adari Ladọja. O ni botilẹ jẹ wi pe Ọtun Olubadan ilẹ Ibadan ti ṣe awọn nnkan rere ti o pọ fun ipinlẹ Ọyọ saaju asiko yii, sibẹ, iṣẹ rere rẹ ṣi n tẹsiwaju fun idagbasoke ipinlẹ naa.",yoruba
"Makinde ba Ladọja yọ lorukọ ile Ibadan ati ipinlẹ Ọyọ l'apapọ, pẹlu alaye wi pe ajọṣepo to danmọran wa laarin awọn mejeeji.",yoruba
"Bakan naa ni Gomina ipinlẹ Ọyọ tun fi anfani ipejọpọ naa tan imọlẹ si ohun ti awọn eeyan kan n sọ wi pe gbogbo ilẹ to wa ninu ilu lo ti fi kọ awọn ileigbe alakọpọ, ""Housing Estates"".",yoruba
"Makinde ni awọn idagbasoke kan gbọdọ waye, lai ro ti inira ti wọn mu lọwọ lasiko yii.",yoruba
O fi kun ọrọ rẹ wi pe gbogbo ibi ti ipenija ba ti n waye ninu eto idagbasoke ilu ni ijọba oun yoo dasi.,yoruba
"Makinde jiyan ẹsun ti wọn fi kan an wi pe o n ja ilẹ awọn eeyan gba lọna aitọ, gẹgẹ bi o ṣe ṣalaye wi pe gbogbo ipa ni iṣakoso oun n sa fun anfani ipinlẹ Ọyọ ati awọn eeyan inu rẹ.",yoruba
© 2024 BBC. BBC kò mọ̀ nípa àwọn ohun tí ó wà ní àwọn ojú òpó tí ó wà ní ìta. Ọwọ́ tí a fi mú ìbáṣepọ̀ ti ìta.,yoruba
Kílódé tí Nàìjíríà ṣe n fẹ́ kí United Nations mójú kúrò lára gbèsè tó jẹ?,yoruba
"Ìjọba ṣe àlékún owó àjẹmọ́nú àwọn àgùnbánirọ̀ láti N33,000 sí N77,000 lóṣù",yoruba
Èèyàn mẹ́ta dèrò àhámọ́ lórílẹ́èdè Benin lórí ẹ̀sùn pé wọ́n fẹ́ dìtẹ̀ gbàjọba,yoruba
Àlàyé lórí ìdájọ́ ikú fáwọn ọ̀daràn márùn ún tó digunjalè ní bánkì nílùú Offa níbi tọ́pọ̀ ẹ̀mí ti ṣòfò,yoruba
"""Mo gbàdúrà pé kí n jẹ́ ẹlẹ́mìí gígùn, kí ń le è máa ṣe àwọn nǹkan mèremère ní orúkọ bàbá mi"" - Rukayat Gawat",yoruba
"Àwọn ẹlẹ́sìn ìbílẹ̀ ní àwọn òṣèré tíátà ń tàbùkù ìṣẹ̀ṣe nínú fíìmù, àwọn òṣèré fèsì",yoruba
Ìdí rèé tí ìjọba fi gbọdọ̀ yọ owó ìrànwọ́ orí epo pátápátá - Dangote,yoruba
"Wọ́n ti sin òkú Rukayat Gawat, akọrin Islam tó jáde láyé",yoruba
Wo ọ̀nà táwọn ọmọ ilẹ̀ Amẹ́ríkà tó wà ní Naijiria yóò gbà dìbò tó ń bọ̀,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Wo oyè pàtàkì méje nílẹ̀ Yorùbá tó wà fáwọn obìnrin alágbára,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
"Iná mọ̀nà-mọ́ná pa ọmọ ọdún 13 l'Ogun, ọlọ́pàá bá òkú rẹ̀ lọ́wọ́ afurasí tó ti gé ọwọ́ rẹ̀ méjèéjì",yoruba
Ọlọ́pàá yìnbọn pa dókítà tí wọ́n fẹ̀sùn kàn pé ó sọ̀rọ̀ òdì sí ẹ̀sìn Islam,yoruba
Ìjọba Canada gbé òfin tuntun fáwọn tó bá fẹ́ jápa lọ sí orílẹ̀èdè náà,yoruba
"Oríṣun àwòrán, Presidency/X",yoruba
"Gbajugbaja oniṣowo ọmọ Naijiria, Alhaji Aliko Dangote, ti kepe pe ijọba apapọ ni lati yọ owo iranwọ ori epo bẹntiroolu patapata.",yoruba
"Dangote, ẹni to bẹrẹ si ni ta epo bentiroolu lati ileeṣẹ ifọpọ rẹ to wa nipinlẹ Eko loṣu Kẹsan an yii sọ pe, yiyọ owo iranwọ ori epo patapata yoo jẹ ki ijọba mọ iye epo bẹntiroolu ti araalu n lo lojumọ ni Naijiria.",yoruba
Dangote fidi ọrọ yii mulẹ ninu ifọrọwerọ to ṣe pẹlu ileeṣẹ iroyin Bloomberg niluu New York lorilẹede Amẹrika.,yoruba
Oniṣowo naa sọ pe ọrọ owo iranwọ lori nkan ti araalu ilu n lo maa n saba mu ikanra dani.,yoruba
‘’Awọn eeyan saba maa n gbowo le nkan ti ijọba ba ti n san owo iranwọ lori rẹ.,yoruba
"Eyi si tumọ si pe ijọba yoo maa san owo mii ti ko yẹ ki o san,'' Dangote lo sọ bẹẹ.",yoruba
Dangote tẹsiwaju pe ''asiko to dara niyi fun ijọba lati fopin si sisan owo iranwọ lori epo.,yoruba
"Amọ, ileeṣẹ ifọpo mi yoo ṣe iranwọ fun ijọba lati mọ iye epo tawọn eeyan n lo lojumọ.",yoruba
Awọn kan ni ọgọta miliọnu lita epo bẹntiroolu lawọn eeyan n lo lojumọ lorilẹede Naijiria.,yoruba
"Awọn mii sọ pe iye epo ti araalu n lo ko to bẹẹ, ṣugbọn ti a ba wo o bayii pẹlu epo to n jade lati ileeṣẹ ifọpo Dangote, a le ka iye epo tawọn tanka n gbe lojumọ.",yoruba
"A si maa gbiyanju lati mojuto gbogbo awọn tanka to n gbepo lati ọdọ wa ki wọn ma ba gbe e gba ibomiran lọ.""",yoruba
"Gbajumọ olokoowo naa salaye pe igbesẹ naa yoo ṣe iranwọ fun ijọba lati fi owo to ba rogun pamọ, lai ṣe atunwi asan, asiko niyi fun ijọba lati yọ owo iranwọ ori epo patapata.",yoruba
Dangote ko ṣai fidi rẹ mulẹ pe gẹgẹ bi oniṣowo kii ṣe ojuṣe ileeṣẹ oun lati yọ owo iranwọ ori epo bi ko ṣe ojuṣe ti ijọba.,yoruba
Lọjọ kọkandinlọgbọn oṣu Karun un  ọdun 2023 to jẹ ọjọ ifilọlẹ ijọba rẹ ni Aarẹ Bola Tinubu kede wi pe ijọba ti yọ owo iranwọ ori epo bẹntiroolu kuro.,yoruba
Igbesẹ yii lo ṣokunfa ọwọngogo nnkan lorilẹede Naijiria eyi to jẹ kawọn araalu ṣe ifẹhonuhan.,yoruba
Lẹyin naa ni ijọba tun bẹrẹ tun sanwo lori epo papaa julọ pẹlu ọwọngogo nkan to n buru sii.,yoruba
Dangote fikun ọrọ rẹ ninu ifọrọwerọ to ṣe pẹlu Bloomberg wi pe ida 40% ọja pasipaarọ owo ni Naijiria ni okowo epo nikan ko.,yoruba
O ni bi ileeṣẹ ifọpo Dangote ti bẹrẹ si ni ta epo bẹntiroolu fun NNPCL lati ọjọ kẹẹdogun oṣu Kẹsan an yii yoo ṣe iranwọ fun owo naira lati lagbara sii.,yoruba
"Nigba ti o n sọrọ lori ede-ai-yede to waye laarin ileeṣẹ Dangote ati ileeṣẹ epo rọbi Naijiria, NNPCL, Dangote ṣalaye pe ẹdinwo wa lori epo ti NNPCL ra lati ileeṣẹ ifọpo Dangote ti a ba woo pẹlu epo ti NNPLC n gbe wọle lati oke okun.",yoruba
Ṣugbọn o ni iye kan naa ni NNPCL n ta epo sita bo tilẹ jẹ owo epo ti o ra lati ileeṣẹ ifọpo Dangote din si eyi ti o gbe wọle lati oke okun.,yoruba
Dangote tun ṣalaye wi pe o ṣee ṣe ki ileeṣẹ ifọpo oun bẹrẹ si ni maa ta epo rọbi ninu Kẹwaa to n bọ yii.,yoruba
O ni ileeṣẹ ifọpo Dangote yoo maa ta epo rọbi ni owo naira lẹyin to ba ri ra a tan ni owo naira bakan naa.,yoruba
"‘’To ba jẹ wi pe $80 ni wọn n ta agba epo kan, ileeṣẹ wa yoo san owo naira ti a ba fẹnuko si.",yoruba
Bayii ni a ṣe maa ta epo rọbi si Naijria eyi ti yoo si tun jẹ ki owo naiara gberu sii.,yoruba
A si n sọrọ lọwọ lori adehun ti o gbọdọ waye ki karakata epo rọbi naa le gberasọ.,yoruba
© 2024 BBC. BBC kò mọ̀ nípa àwọn ohun tí ó wà ní àwọn ojú òpó tí ó wà ní ìta. Ọwọ́ tí a fi mú ìbáṣepọ̀ ti ìta.,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
Àlàyé lórí ìdájọ́ ikú fáwọn ọ̀daràn márùn ún tó digunjalè ní bánkì nílùú Offa níbi tọ́pọ̀ ẹ̀mí ti ṣòfò,yoruba
"""Mo gbàdúrà pé kí n jẹ́ ẹlẹ́mìí gígùn, kí ń le è máa ṣe àwọn nǹkan mèremère ní orúkọ bàbá mi"" - Rukayat Gawat",yoruba
"Àwọn ẹlẹ́sìn ìbílẹ̀ ní àwọn òṣèré tíátà ń tàbùkù ìṣẹ̀ṣe nínú fíìmù, àwọn òṣèré fèsì",yoruba
Ìdí rèé tí ìjọba fi gbọdọ̀ yọ owó ìrànwọ́ orí epo pátápátá - Dangote,yoruba
"Wọ́n ti sin òkú Rukayat Gawat, akọrin Islam tó jáde láyé",yoruba
Wo ọ̀nà táwọn ọmọ ilẹ̀ Amẹ́ríkà tó wà ní Naijiria yóò gbà dìbò tó ń bọ̀,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Wo oyè pàtàkì méje nílẹ̀ Yorùbá tó wà fáwọn obìnrin alágbára,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
"Iná mọ̀nà-mọ́ná pa ọmọ ọdún 13 l'Ogun, ọlọ́pàá bá òkú rẹ̀ lọ́wọ́ afurasí tó ti gé ọwọ́ rẹ̀ méjèéjì",yoruba
Ọlọ́pàá yìnbọn pa dókítà tí wọ́n fẹ̀sùn kàn pé ó sọ̀rọ̀ òdì sí ẹ̀sìn Islam,yoruba
Ìjọba Canada gbé òfin tuntun fáwọn tó bá fẹ́ jápa lọ sí orílẹ̀èdè náà,yoruba
"Oríṣun àwòrán, Getty Images",yoruba
"Lẹyin ọpọ ọdun gẹgẹ nii ọkan ninu awọn oniwadi nipa HIV ati ipa to ko lorilẹede Amẹrika lati koju itankalẹ aarun Covid 19, aarun mii lo sọ Anthony Fauci dero ile iwosan.",yoruba
"Ni oṣu to kọja, ẹni ọdun mẹtalelọgọrin naa bẹrẹ si ni se afihan awọn aami aiṣan iba, otutu ati rirẹ lẹyin ti o lugbadi aarun West Nile, eyi ti ẹfọn n gbe kiri.",yoruba
"Wọn ṣawari aarun yii ni Uganda ni ọdun 1930. Ṣugbọn Fauci ko ko aarun yii ni Ila-oorun Afirika, dipo ẹfọn kan lo bujẹ ni ẹyinkule rẹ , to si sọ di ero ile iwosan.",yoruba
"Awọn ile-iṣẹ fun Iṣakoso ati Idena Arun (CDC) sọ fun BBC pe ẹgbẹrun meji araalu lo n se airẹ West Nile ni ọdọdun, ti 1,200 eeyan si dero ile iwosan, nibi ti o le ni ọgọrun eeyan ti padanu ẹmi wọn.",yoruba
"Oríṣun àwòrán, Getty Images",yoruba
"“Ẹnikẹni lo le wa ninu ewu yii,” Kristy Murray sọ, ọjọgbọn lati fasiti Atlanta, ni Georgia, ẹni ti o ti n ṣe iwadii nipa aarun West Nile fun ọpọ ọduni. O sọ pe "" Ki ẹfọn kan jẹ eeyan ti to lati ko aarun yii. Ati pe awọn agbalagba lo lugbadi aarun yii ju, bẹẹni awọn ọdọ naa.",yoruba
"Ko si ẹnikan ti o mọ ni pato bi aarun yii se wọ orilẹede Amẹrika lati awọn apakan ni Afirika, Aarin Ila-oorun guusu Yuroopu ati Russia nibiti o ti pin kaakiri fun ọpọ ọdun ṣugbọn iwadii ti fihan pe awọn ẹiyẹ lo kọkọ n gbe aarun kiri. Awọn ẹfọn n ko aarun nigba ti wọn ma jẹ awọn ẹyẹ yii ki wọn to lọ gbe sare awọn eeyan.",yoruba
"Lati igba ti aarun ti bẹrẹ ni ọdun 1999, o le ni ẹgbẹrun ọna aadọta ni Amẹrika, ti eeyan to le ni ẹgbẹrun meji si ti padanu ẹmi wọn lati aarun West Nile.",yoruba
"Bayii, itankalẹ West Niles ti gbode ni ilẹ Amẹrika ati lagbaye, ti iwadii si fihan pe ooru amuju lo fa bi awọn ẹfọn se n bu awọn eeyan jẹ.",yoruba
"Oríṣun àwòrán, Getty Images",yoruba
"Murray ni o ti se dandan bayii fun gbogbo agbaye lati mọ pe aarun wa laarin wa, ti ko si si ibi to n lọ nitori o ti le ni ọdun mẹdọgbọn bayii ti aarun naa ti n ba orilẹede Amẹrika ja, ti wọn ko nsi ti ri ojutu si aarun West Niles",yoruba
Ọjọgbọ Murray ni bi awọn se n gbe pẹlu aisan yii fun ọpọ ọdun tun ma n fa awọn aisan mii bi aarun ọpọlọ.,yoruba
"“Fun awọn to ni aisan mi, o seese ki ida mẹwaa padanu ẹmi wọn, ki ida ọgọrin si ni aisan mii le tun jẹyọ.",yoruba
"“Fun awọn ti ko gba aisan yii ku, o ma n buru si ni, to si ma n fa irẹwẹsi ọkan..",yoruba
Ọpọ igbesẹ ni awọn onimọ nipa oogun ti gbe sugbọn pupọ ninu awọn oogun ti wọn gbe sita ni ko gbọ aarun naa.,yoruba
"Carolyn Gould, onimọ nipa oogun ni Colorado ṣalaye pe ni aarun gbọdọ tan kalẹ de ibi kan ki wọn to le mọ boya oogun ti wọn gbe sita n sisẹ.",yoruba
"Oríṣun àwòrán, Getty Images",yoruba
© 2024 BBC. BBC kò mọ̀ nípa àwọn ohun tí ó wà ní àwọn ojú òpó tí ó wà ní ìta. Ọwọ́ tí a fi mú ìbáṣepọ̀ ti ìta.,yoruba
"Bobrisky tún wọ gàù EFCC, ó fẹ̀sùn àjẹ́bánu N15m kan òṣìṣẹ́ àjọ náà, ìwádìí bẹ̀rẹ̀",yoruba
"Ẹ̀yin obìnrin tọ́kọ yín ń yan àlè, ẹ má kọkọ sílẹ̀ o, ìdí rèé tí ẹ fi gbọdọ̀ forí ti ìgbéyàwó yín - Toyin Tomato",yoruba
"""N kò lérò pé mo le è di ayàwòrán ààrẹ Buhari fọ́dún mẹ́jọ, èmi kọ́ ni ayàwòràn tó dára jù ní Nàíjíríà""",yoruba
Àlàyé lórí ìdájọ́ ikú fáwọn ọ̀daràn márùn ún tó digunjalè ní bánkì nílùú Offa níbi tọ́pọ̀ ẹ̀mí ti ṣòfò,yoruba
"""Mo gbàdúrà pé kí n jẹ́ ẹlẹ́mìí gígùn, kí ń le è máa ṣe àwọn nǹkan mèremère ní orúkọ bàbá mi"" - Rukayat Gawat",yoruba
"Àwọn ẹlẹ́sìn ìbílẹ̀ ní àwọn òṣèré tíátà ń tàbùkù ìṣẹ̀ṣe nínú fíìmù, àwọn òṣèré fèsì",yoruba
Ìdí rèé tí ìjọba fi gbọdọ̀ yọ owó ìrànwọ́ orí epo pátápátá - Dangote,yoruba
"Wọ́n ti sin òkú Rukayat Gawat, akọrin Islam tó jáde láyé",yoruba
Wo ọ̀nà táwọn ọmọ ilẹ̀ Amẹ́ríkà tó wà ní Naijiria yóò gbà dìbò tó ń bọ̀,yoruba
Bàbá Sàlá ló já ọ̀rá ẹ̀bùn eré ìtàgé lára mi lọ́dún 1990 – Gabriel Afolayan,yoruba
Wo oyè pàtàkì méje nílẹ̀ Yorùbá tó wà fáwọn obìnrin alágbára,yoruba
Rògbòdìyàn bẹ́ sílẹ̀ lẹ́yìn tí àjọ elétò ìdìbò KWSIEC kéde pé APC jáwé olúborí ní gbogbo ìjọba ìbílẹ̀ Kwara,yoruba
"Iná mọ̀nà-mọ́ná pa ọmọ ọdún 13 l'Ogun, ọlọ́pàá bá òkú rẹ̀ lọ́wọ́ afurasí tó ti gé ọwọ́ rẹ̀ méjèéjì",yoruba
Ọlọ́pàá yìnbọn pa dókítà tí wọ́n fẹ̀sùn kàn pé ó sọ̀rọ̀ òdì sí ẹ̀sìn Islam,yoruba
Ìjọba Canada gbé òfin tuntun fáwọn tó bá fẹ́ jápa lọ sí orílẹ̀èdè náà,yoruba
